draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash
60676,20613301,Ty-Shon,Alexander,Ty-Shon Alexander,T. Alexander,1060385,528600,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/528600.png,https://dkn.gs/sports/images/nba/players/160/528600.png,"","",5777865,PHX @ POR,PHX, @ ,POR,TRUE,2021-12-15T03:00:00.0000000Z,5777865,PHX @ POR,PHX, @ ,POR,TRUE,2021-12-15T03:00:00.0000000Z,-2,3rd,3,219,-,"",Low,21,PHX,1060385-5777865
60676,20613132,Aamir,Simms,Aamir Simms,A. Simms,1060906,591859,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591859.png,https://dkn.gs/sports/images/nba/players/160/591859.png,"","",5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,-2,8th,8,219,-,"",Low,18,NYK,1060906-5775333
60676,20612924,Gary,Trent Jr.,Gary Trent Jr.,G. Trent Jr.,1060908,33331,SG/SF,459,5900,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33331.png,https://dkn.gs/sports/images/nba/players/160/33331.png,"","",5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,219,29.2,29.2,-2,18th,18,Medium,28,TOR,1060908-5771283
60676,20612891,Deandre,Ayton,Deandre Ayton,D. Ayton,1061507,33312,C,462,7500,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33312.png,https://dkn.gs/sports/images/nba/players/160/33312.png,"","",5777865,PHX @ POR,PHX, @ ,POR,TRUE,2021-12-15T03:00:00.0000000Z,5777865,PHX @ POR,PHX, @ ,POR,TRUE,2021-12-15T03:00:00.0000000Z,219,35.4,35.4,-2,6th,6,Low,21,PHX,1061507-5777865
60676,20613084,Nicolas,Claxton,Nicolas Claxton,N. Claxton,1061682,32924,C,462,3100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32924.png,https://dkn.gs/sports/images/nba/players/160/32924.png,"","",5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,219,13.1,13.1,-2,15th,15,Medium,17,BKN,1061682-5771283
60676,20613161,Brandon,Rachal,Brandon Rachal,B. Rachal,1061693,591887,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,-2,7th,7,219,-,"",Low,17,BKN,1061693-5771283
60676,20613168,RaiQuan,Gray,RaiQuan Gray,R. Gray,1067652,591063,PF,461,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,5771283,TOR @ BKN,TOR, @ ,BKN,TRUE,2021-12-15T00:30:00.0000000Z,-2,12th,12,219,-,"",Medium,17,BKN,1067652-5771283
60676,20612929,Jordan,Poole,Jordan Poole,J. Poole,1067671,33061,PG/SG,458,5800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33061.png,https://dkn.gs/sports/images/nba/players/160/33061.png,"","",5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,219,29.8,29.8,-2,15th,15,Medium,9,GSW,1067671-5775333
60676,20613031,Kevin,Knox II,Kevin Knox II,K. Knox II,1067854,33241,SF/PF,460,3600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33241.png,https://dkn.gs/sports/images/nba/players/160/33241.png,"","",5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,219,5.7,5.7,-2,22nd,22,High,18,NYK,1067854-5775333
60676,20613139,Jericho,Sims,Jericho Sims,J. Sims,1071933,591062,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591062.png,https://dkn.gs/sports/images/nba/players/160/591062.png,"","",5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,5775333,GSW @ NYK,GSW, @ ,NYK,TRUE,2021-12-15T00:30:00.0000000Z,219,4.5,4.5,-2,1st,1,Low,18,NYK,1071933-5775333
