draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash
62200,20980645,Vlatko,Cancar,Vlatko Cancar,V. Cancar,1057007,33022,SF,476,1500,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33022.png,https://dkn.gs/sports/images/nba/players/160/33022.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,8.4,8.4,-2,29th,29,High,7,DEN,1057007-5772597
62200,20980622,Michael,Porter Jr.,Michael Porter Jr.,M. Porter Jr.,1061724,33026,PF,476,9600,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33026.png,https://dkn.gs/sports/images/nba/players/160/33026.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,23.6,23.6,-2,11th,11,Medium,7,DEN,1061724-5772597
62200,20980614,Anfernee,Simons,Anfernee Simons,A. Simons,1121307,33330,PG/SG,476,12900,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33330.png,https://dkn.gs/sports/images/nba/players/160/33330.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,23.5,23.5,-2,11th,11,Medium,22,POR,1121307-5772597
62200,20980651,Giorgi,Bezhanishvili,Giorgi Bezhanishvili,G. Bezhanishvili,1133783,591833,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32913.png,https://dkn.gs/sports/images/nba/teams/160/32913.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,-2,11th,11,219,-,"",Medium,7,DEN,1133783-5772597
62200,20980638,Reggie,Perry,Reggie Perry,R. Perry,1134187,527267,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527267.png,https://dkn.gs/sports/images/nba/players/160/527267.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,12.4,12.4,-2,9th,9,Low,22,POR,1134187-5772597
62200,20980641,Brandon,Williams,Brandon Williams,B. Williams,1134688,622849,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32952.png,https://dkn.gs/sports/images/nba/teams/160/32952.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,6.8,6.8,-2,21st,21,Medium,22,POR,1134688-5772597
62200,20980633,CJ,Elleby,CJ Elleby,C. Elleby,1135177,527256,SG/SF,476,2700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527256.png,https://dkn.gs/sports/images/nba/players/160/527256.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,7.1,7.1,-2,9th,9,Low,22,POR,1135177-5772597
62200,20980620,Nassir,Little,Nassir Little,N. Little,1138391,33332,SF/PF,476,10200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33332.png,https://dkn.gs/sports/images/nba/players/160/33332.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,21.2,21.2,-2,9th,9,Low,22,POR,1138391-5772597
62200,20980631,Trendon,Watford,Trendon Watford,T. Watford,1176529,591097,C,476,3300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591097.png,https://dkn.gs/sports/images/nba/players/160/591097.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,7.0,7.0,-2,3rd,3,Low,22,POR,1176529-5772597
62200,20980632,Bones,Hyland,Bones Hyland,B. Hyland,1178199,591031,PG/SG,476,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591031.png,https://dkn.gs/sports/images/nba/players/160/591031.png,"","",5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,5772597,POR @ DEN,POR, @ ,DEN,TRUE,2022-01-14T03:00:00.0000000Z,219,14.6,14.6,-2,25th,25,High,7,DEN,1178199-5772597
