draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value
60090,20443150,Lonnie,Walker IV,Lonnie Walker IV,L. Walker IV,1060928,33365,SG/SF,476,4800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33365.png,https://dkn.gs/sports/images/nba/players/160/33365.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,20.0,20.0,-2,1st,1,Low,24,SAS,1060928-5777805,,
60090,20443143,Anfernee,Simons,Anfernee Simons,A. Simons,1121307,33330,PG/SG,476,9000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33330.png,https://dkn.gs/sports/images/nba/players/160/33330.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,21.1,21.1,-2,11th,11,Medium,22,POR,1121307-5777805,,
60090,20443156,Tre,Jones,Tre Jones,T. Jones,1132030,527244,PG,476,2700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527244.png,https://dkn.gs/sports/images/nba/players/160/527244.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,7.1,7.1,-2,28th,28,High,24,SAS,1132030-5777805,,
60090,20443144,Devin,Vassell,Devin Vassell,D. Vassell,1132051,527223,SF/PF,476,7500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527223.png,https://dkn.gs/sports/images/nba/players/160/527223.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,23.7,23.7,-2,11th,11,Medium,24,SAS,1132051-5777805,,
60090,20443141,Keldon,Johnson,Keldon Johnson,K. Johnson,1134174,33369,PF,476,10800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33369.png,https://dkn.gs/sports/images/nba/players/160/33369.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,28.5,28.5,-2,2nd,2,Low,24,SAS,1134174-5777805,,
60090,20443166,CJ,Elleby,CJ Elleby,C. Elleby,1135177,527256,SG/SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527256.png,https://dkn.gs/sports/images/nba/players/160/527256.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,2.9,2.9,-2,28th,28,High,22,POR,1135177-5777805,,
60090,20443151,Nassir,Little,Nassir Little,N. Little,1138391,33332,SF/PF,476,4500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33332.png,https://dkn.gs/sports/images/nba/players/160/33332.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,19.0,19.0,-2,8th,8,Low,22,POR,1138391-5777805,,
60090,20443171,Joe,Wieskamp,Joe Wieskamp,J. Wieskamp,1141061,591046,SG,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591046.png,https://dkn.gs/sports/images/nba/players/160/591046.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,1.8,1.8,-2,1st,1,Low,24,SAS,1141061-5777805,,
60090,20443162,Trendon,Watford,Trendon Watford,T. Watford,1176529,591097,C,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/591097.png,https://dkn.gs/sports/images/nba/players/160/591097.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,4.8,4.8,-2,12th,12,Medium,22,POR,1176529-5777805,,
60090,20443160,Joshua,Primo,Joshua Primo,J. Primo,1231214,591013,SG,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591013.png,https://dkn.gs/sports/images/nba/players/160/591013.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,3.9,3.9,-2,1st,1,Low,24,SAS,1231214-5777805,,
60090,20443165,Greg,Brown,Greg Brown,G. Brown,1243740,591047,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591047.png,https://dkn.gs/sports/images/nba/players/160/591047.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,5.4,5.4,-2,13th,13,Medium,22,POR,1243740-5777805,,
60090,20443149,Thaddeus,Young,Thaddeus Young,T. Young,329683,32958,PF/C,476,5100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32958.png,https://dkn.gs/sports/images/nba/players/160/32958.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,18.3,18.3,-2,2nd,2,Low,24,SAS,329683-5777805,,
60090,20443167,Patrick,Patterson,Patrick Patterson,P. Patterson,399599,33101,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33101.png,https://dkn.gs/sports/images/nba/players/160/33101.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,13th,13,219,-,"",Medium,22,POR,399599-5777805,,
60090,20443168,Al-Farouq,Aminu,Al-Farouq Aminu,A. Aminu,457688,33265,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33265.png,https://dkn.gs/sports/images/nba/players/160/33265.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,2nd,2,219,-,"",Low,24,SAS,457688-5777805,,
60090,20443135,Damian,Lillard,Damian Lillard,D. Lillard,463121,33322,PG,476,18000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33322.png,https://dkn.gs/sports/images/nba/players/160/33322.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,40.7,40.7,-2,27th,27,High,22,POR,463121-5777805,,
60090,20443137,CJ,McCollum,CJ McCollum,C. McCollum,522878,33324,PG/SG,476,15300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33324.png,https://dkn.gs/sports/images/nba/players/160/33324.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,36.8,36.8,-2,11th,11,Medium,22,POR,522878-5777805,,
60090,20443146,Robert,Covington,Robert Covington,R. Covington,525052,33190,PF/C,476,6600,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33190.png,https://dkn.gs/sports/images/nba/players/160/33190.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,18.5,18.5,-2,13th,13,Medium,22,POR,525052-5777805,,
60090,20443158,Tony,Snell,Tony Snell,T. Snell,550991,33036,SG/SF,476,2100,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33036.png,https://dkn.gs/sports/images/nba/players/160/33036.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,4.8,4.8,-2,11th,11,Medium,22,POR,550991-5777805,,
60090,20443145,Doug,McDermott,Doug McDermott,D. McDermott,554804,33087,SF,476,6900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33087.png,https://dkn.gs/sports/images/nba/players/160/33087.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,16.0,16.0,-2,29th,29,High,24,SAS,554804-5777805,,
60090,20443169,Quinn,Cook,Quinn Cook,Q. Cook,601140,33125,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33125.png,https://dkn.gs/sports/images/nba/players/160/33125.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,27th,27,219,-,"",High,22,POR,601140-5777805,,
60090,20443159,Cody,Zeller,Cody Zeller,C. Zeller,602028,32936,C,476,1800,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32936.png,https://dkn.gs/sports/images/nba/players/160/32936.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,12.3,12.3,-2,12th,12,Medium,22,POR,602028-5777805,,
60090,20443147,Larry,Nance Jr.,Larry Nance Jr.,L. Nance Jr.,603640,32984,PF/C,476,6300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32984.png,https://dkn.gs/sports/images/nba/players/160/32984.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,16.8,16.8,-2,13th,13,Medium,22,POR,603640-5777805,,
60090,20443155,Ben,McLemore,Ben McLemore,B. McLemore,604898,33075,SG,476,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33075.png,https://dkn.gs/sports/images/nba/players/160/33075.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,6.9,6.9,-2,11th,11,Medium,22,POR,604898-5777805,,
60090,20443142,Norman,Powell,Norman Powell,N. Powell,609861,33377,SF,476,10500,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33377.png,https://dkn.gs/sports/images/nba/players/160/33377.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,25.4,25.4,-2,8th,8,Low,22,POR,609861-5777805,,
60090,20443153,Damyean,Dotson,Damyean Dotson,D. Dotson,697146,33239,SG,476,3600,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33239.png,https://dkn.gs/sports/images/nba/players/160/33239.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,1st,1,219,-,"",Low,24,SAS,697146-5777805,,
60090,20443154,Bryn,Forbes,Bryn Forbes,B. Forbes,699093,33363,SG,476,3300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33363.png,https://dkn.gs/sports/images/nba/players/160/33363.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,9.2,9.2,-2,1st,1,Low,24,SAS,699093-5777805,,
60090,20443139,Derrick,White,Derrick White,D. White,796009,33364,PG/SG,476,12000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33364.png,https://dkn.gs/sports/images/nba/players/160/33364.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,28.5,28.5,-2,28th,28,High,24,SAS,796009-5777805,,
60090,20443138,Jusuf,Nurkic,Jusuf Nurkic,J. Nurkic,830642,33325,C,476,12600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33325.png,https://dkn.gs/sports/images/nba/players/160/33325.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,32.9,32.9,-2,12th,12,Medium,22,POR,830642-5777805,,
60090,20443161,Keita,Bates-Diop,Keita Bates-Diop,K. Bates-Diop,844045,33201,SF/PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33201.png,https://dkn.gs/sports/images/nba/players/160/33201.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,8.8,8.8,-2,29th,29,High,24,SAS,844045-5777805,,
60090,20443140,Jakob,Poeltl,Jakob Poeltl,J. Poeltl,844478,33361,C,476,11400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33361.png,https://dkn.gs/sports/images/nba/players/160/33361.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,30.8,30.8,-2,5th,5,Low,24,SAS,844478-5777805,,
60090,20443164,Jock,Landale,Jock Landale,J. Landale,850308,36379,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/36379.png,https://dkn.gs/sports/images/nba/players/160/36379.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,3.8,3.8,-2,5th,5,Low,24,SAS,850308-5777805,,
60090,20443174,Keljin,Blevins,Keljin Blevins,K. Blevins,851186,59030,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/59030.png,https://dkn.gs/sports/images/nba/players/160/59030.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,-0.5,-0.5,-2,8th,8,Low,22,POR,851186-5777805,,
60090,20443152,Drew,Eubanks,Drew Eubanks,D. Eubanks,883573,33367,C,476,3900,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33367.png,https://dkn.gs/sports/images/nba/players/160/33367.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,16.0,16.0,-2,5th,5,Low,24,SAS,883573-5777805,,
60090,20443157,Marquese,Chriss,Marquese Chriss,M. Chriss,884141,69939,PF,476,2400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/69939.png,https://dkn.gs/sports/images/nba/players/160/69939.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,13th,13,219,-,"",Medium,22,POR,884141-5777805,,
60090,20443136,Dejounte,Murray,Dejounte Murray,D. Murray,884168,33362,PG,476,17400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33362.png,https://dkn.gs/sports/images/nba/players/160/33362.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,47.3,47.3,-2,28th,28,High,24,SAS,884168-5777805,,
60090,20443163,Devontae,Cacok,Devontae Cacok,D. Cacok,899762,58912,C,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/58912.png,https://dkn.gs/sports/images/nba/players/160/58912.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,6.0,6.0,-2,5th,5,Low,24,SAS,899762-5777805,,
60090,20443172,Jaylen,Morris,Jaylen Morris,J. Morris,900104,58788,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58788.png,https://dkn.gs/sports/images/nba/players/160/58788.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,1st,1,219,-,"",Low,24,SAS,900104-5777805,,
60090,20443148,Dennis,Smith Jr.,Dennis Smith Jr.,D. Smith Jr.,942015,33238,PG,476,5400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33238.png,https://dkn.gs/sports/images/nba/players/160/33238.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,219,11.8,11.8,-2,27th,27,High,22,POR,942015-5777805,,
60090,20443173,Denzel,Mahoney,Denzel Mahoney,D. Mahoney,955069,591815,SG/SF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32955.png,https://dkn.gs/sports/images/nba/teams/160/32955.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,-,"",219,-,"",,24,SAS,955069-5777805,,
60090,20443170,Zach,Collins,Zach Collins,Z. Collins,955887,33329,C,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33329.png,https://dkn.gs/sports/images/nba/players/160/33329.png,"","",5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,5777805,SAS @ POR,SAS, @ ,POR,TRUE,2021-12-03T03:00:00.0000000Z,-2,5th,5,219,-,"",Low,24,SAS,955887-5777805,,
60086,20443077,Olivier,Sarr,Olivier Sarr,O. Sarr,1060956,592423,SF/PF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,-2,10th,10,219,-,"",Medium,25,OKC,1060956-5774829,,
60086,20443027,Ja,Morant,Ja Morant,J. Morant,1065906,33147,PG,476,18600,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33147.png,https://dkn.gs/sports/images/nba/players/160/33147.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,44.5,44.5,-2,5th,5,Low,29,MEM,1065906-5774829,,
60086,20443074,Justin,Jaworski,Justin Jaworski,J. Jaworski,1066526,591881,PG/SG,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,-2,20th,20,219,-,"",Medium,25,OKC,1066526-5774829,,
60086,20443028,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,S. Gilgeous-Alexander,1067856,33258,PG,476,15900,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33258.png,https://dkn.gs/sports/images/nba/players/160/33258.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,37.3,37.3,-2,18th,18,Medium,25,OKC,1067856-5774829,,
60086,20443067,Yves,Pons,Yves Pons,Y. Pons,1077502,592422,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/592422.png,https://dkn.gs/sports/images/nba/players/160/592422.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,1.3,1.3,-2,30th,30,High,29,MEM,1077502-5774829,,
60086,20443029,Jaren,Jackson Jr.,Jaren Jackson Jr.,J. Jackson Jr.,1078662,33142,PF/C,476,14400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33142.png,https://dkn.gs/sports/images/nba/players/160/33142.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,30.1,30.1,-2,27th,27,High,29,MEM,1078662-5774829,100,true
60086,20443062,Xavier,Tillman,Xavier Tillman,X. Tillman,1078665,527253,PF/C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527253.png,https://dkn.gs/sports/images/nba/players/160/527253.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,11.7,11.7,-2,27th,27,High,29,MEM,1078665-5774829,,
60086,20443064,Jarrett,Culver,Jarrett Culver,J. Culver,1078671,33204,SG/SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33204.png,https://dkn.gs/sports/images/nba/players/160/33204.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,6.7,6.7,-2,5th,5,Low,29,MEM,1078671-5774829,,
60086,20443048,Jaylen,Hoard,Jaylen Hoard,J. Hoard,1132326,33333,PF,476,2700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33333.png,https://dkn.gs/sports/images/nba/players/160/33333.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,-2,19th,19,219,-,"",Medium,25,OKC,1132326-5774829,,
60086,20443053,Aaron,Wiggins,Aaron Wiggins,A. Wiggins,1133788,591059,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591059.png,https://dkn.gs/sports/images/nba/players/160/591059.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,7.3,7.3,-2,22nd,22,High,25,OKC,1133788-5774829,,
60086,20443033,Luguentz,Dort,Luguentz Dort,L. Dort,1134693,33263,SG/SF,476,11700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33263.png,https://dkn.gs/sports/images/nba/players/160/33263.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,27.7,27.7,-2,22nd,22,High,25,OKC,1134693-5774829,100,true
60086,20443051,Shaq,Buchanan,Shaq Buchanan,S. Buchanan,1135267,58931,PG,476,1800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58931.png,https://dkn.gs/sports/images/nba/players/160/58931.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,-2,5th,5,219,-,"",Low,29,MEM,1135267-5774829,,
60086,20443037,Darius,Bazley,Darius Bazley,D. Bazley,1172134,33262,PF,476,8100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33262.png,https://dkn.gs/sports/images/nba/players/160/33262.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,219,22.9,22.9,-2,19th,19,Medium,25,OKC,1172134-5774829,100,true
60086,20443079,Matthew,Hurt,Matthew Hurt,M. Hurt,1174877,592418,SF/PF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32929.png,https://dkn.gs/sports/images/nba/teams/160/32929.png,"","",5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,5774829,OKC @ MEM,OKC, @ ,MEM,TRUE,2021-12-03T01:00:00.0000000Z,-2,1st,1,219,-,"",Low,29,MEM,1174877-5774829,,
