draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash
60520,20527176,Isaiah,Hartenstein,Isaiah Hartenstein,I. Hartenstein,1057004,33079,C,476,4800,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33079.png,https://dkn.gs/sports/images/nba/players/160/33079.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,19.1,19.1,-2,22nd,22,High,12,LAC,1057004-5773953
60520,20527186,Moses,Wright,Moses Wright,M. Wright,1060920,592433,SF/PF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/592433.png,https://dkn.gs/sports/images/nba/players/160/592433.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,-2,5th,5,219,-,"",Low,12,LAC,1060920-5773953
60520,20527185,Bruno,Fernando,Bruno Fernando,B. Fernando,1076674,32858,PF/C,476,1500,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32858.png,https://dkn.gs/sports/images/nba/players/160/32858.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,1.1,1.1,-2,11th,11,Medium,2,BOS,1076674-5773953
60520,20527181,Aaron,Nesmith,Aaron Nesmith,A. Nesmith,1134264,502007,SG/SF,476,2700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/502007.png,https://dkn.gs/sports/images/nba/players/160/502007.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,6.2,6.2,-2,20th,20,Medium,2,BOS,1134264-5773953
60520,20527202,Jason,Preston,Jason Preston,J. Preston,1137126,591038,PG,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591038.png,https://dkn.gs/sports/images/nba/players/160/591038.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,-2,19th,19,219,-,"",Medium,12,LAC,1137126-5773953
60520,20527190,Romeo,Langford,Romeo Langford,R. Langford,1138654,32884,SF,476,1500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32884.png,https://dkn.gs/sports/images/nba/players/160/32884.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,10.6,10.6,-2,8th,8,Low,2,BOS,1138654-5773953
60520,20527201,Brodric,Thomas,Brodric Thomas,B. Thomas,1152470,529965,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529965.png,https://dkn.gs/sports/images/nba/players/160/529965.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,0.4,0.4,-2,21st,21,Medium,2,BOS,1152470-5773953
60520,20527194,Keon,Johnson,Keon Johnson,K. Johnson,1231792,591026,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591026.png,https://dkn.gs/sports/images/nba/players/160/591026.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,4.1,4.1,-2,18th,18,Medium,12,LAC,1231792-5773953
60520,20527179,Brandon,Boston Jr.,Brandon Boston Jr.,B. Boston Jr.,1245906,591055,SG/SF,476,3300,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591055.png,https://dkn.gs/sports/images/nba/players/160/591055.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,7.5,7.5,-2,18th,18,Medium,12,LAC,1245906-5773953
60520,20527193,Jay,Scrubb,Jay Scrubb,J. Scrubb,1257432,527265,SG,476,1500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527265.png,https://dkn.gs/sports/images/nba/players/160/527265.png,"","",5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,5773953,BOS @ LAC,BOS, @ ,LAC,TRUE,2021-12-09T03:30:00.0000000Z,219,6.5,6.5,-2,18th,18,Medium,12,LAC,1257432-5773953
