draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.nameDisplay.isEmphasized,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.nameDisplay.isEmphasized,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,teamId,teamAbbreviation,playerGameHash,playerGameAttributes.id,playerGameAttributes.value
1,19989262,Naji,Marshall,Naji Marshall,N. Marshall,1060704,535788,PF,461,3500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32938.png,https://dkn.gs/sports/images/nba/teams/160/32938.png,"","",5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,219,11.0,11.0,-2,5th,5,Low,3,NOP,1060704-5773527,,
1,19989265,Jose,Alvarado,Jose Alvarado,J. Alvarado,1060919,591175,PG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32938.png,https://dkn.gs/sports/images/nba/teams/160/32938.png,"","",5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,-2,30th,30,219,-,"",High,3,NOP,1060919-5773527,,
1,19989268,Herbert,Jones,Herbert Jones,H. Jones,1061638,591040,SF,460,3400,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/teams/50/32938.png,https://dkn.gs/sports/images/nba/teams/160/32938.png,"","",5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,219,13.9,13.9,-2,7th,7,Low,3,NOP,1061638-5773527,,
1,19989271,John,Petty Jr.,John Petty Jr.,J. Petty Jr.,1061640,591145,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32938.png,https://dkn.gs/sports/images/nba/teams/160/32938.png,"","",5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,-2,13th,13,219,-,"",Medium,3,NOP,1061640-5773527,,
1,19989275,Davion,Mitchell,Davion Mitchell,D. Mitchell,1061659,591009,PG,458,3800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32954.png,https://dkn.gs/sports/images/nba/teams/160/32954.png,"","",5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,219,18.3,18.3,-2,23rd,23,High,23,SAC,1061659-5773527,,
1,19989278,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,N. Alexander-Walker,1067668,33225,PG/SG,458,6600,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33225.png,https://dkn.gs/sports/images/nba/players/160/33225.png,"","",5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,219,29.1,29.1,-2,26th,26,High,3,NOP,1067668-5773527,,
1,19989282,Jordan,Poole,Jordan Poole,J. Poole,1067671,33061,PG/SG,458,5900,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33061.png,https://dkn.gs/sports/images/nba/players/160/33061.png,"","",5772411,CHA @ GSW,CHA, @ ,GSW,TRUE,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA, @ ,GSW,TRUE,2021-11-04T02:00:00.0000000Z,219,25.9,25.9,-2,24th,24,High,9,GSW,1067671-5772411,,
1,19989286,Nick,Richards,Nick Richards,N. Richards,1067853,527249,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32904.png,https://dkn.gs/sports/images/nba/teams/160/32904.png,"","",5772411,CHA @ GSW,CHA, @ ,GSW,TRUE,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA, @ ,GSW,TRUE,2021-11-04T02:00:00.0000000Z,219,5.1,5.1,-2,1st,1,Low,5312,CHA,1067853-5772411,,
1,19989288,PJ,Washington,PJ Washington,P. Washington,1067857,32950,PF/C,461,5200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32950.png,https://dkn.gs/sports/images/nba/players/160/32950.png,"","",5772411,CHA @ GSW,CHA, @ ,GSW,TRUE,2021-11-04T02:00:00.0000000Z,5772411,CHA @ GSW,CHA, @ ,GSW,TRUE,2021-11-04T02:00:00.0000000Z,219,22.3,22.3,-2,28th,28,High,5312,CHA,1067857-5772411,,
1,19989292,Matt,Coleman III,Matt Coleman III,M. Coleman III,1071925,592442,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32954.png,https://dkn.gs/sports/images/nba/teams/160/32954.png,"","",5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,5773527,NOP @ SAC,NOP, @ ,SAC,TRUE,2021-11-04T02:00:00.0000000Z,-2,7th,7,219,-,"",Low,23,SAC,1071925-5773527,,
