draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash
64322,21453810,Jared,Harper,Jared Harper,J. Harper,947237,59017,PG,458,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/59017.png,https://dkn.gs/sports/images/nba/players/160/59017.png,"","",5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,219,7.4,7.4,-2,9th,9,Low,,,3,NOP,947237-5777619
64322,21453813,Kostas,Antetokounmpo,Kostas Antetokounmpo,K. Antetokounmpo,950367,58851,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58851.png,https://dkn.gs/sports/images/nba/players/160/58851.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,18th,18,219,-,"",Medium,,,13,LAL,950367-5774451
64322,21453816,Derrick,Alston Jr.,Derrick Alston Jr.,D. Alston Jr.,951198,593127,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/593127.png,https://dkn.gs/sports/images/nba/players/160/593127.png,"","",5774727,DAL @ UTA,DAL,TRUE, @ ,UTA,2022-02-26T02:00:00.0000000Z,5774727,DAL @ UTA,DAL,TRUE, @ ,UTA,2022-02-26T02:00:00.0000000Z,-2,2nd,2,219,-,"",Low,,,26,UTA,951198-5774727
64322,21453820,MaCio,Teague,MaCio Teague,M. Teague,953266,592450,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/592450.png,https://dkn.gs/sports/images/nba/players/160/592450.png,"","",5774727,DAL @ UTA,DAL,TRUE, @ ,UTA,2022-02-26T02:00:00.0000000Z,5774727,DAL @ UTA,DAL,TRUE, @ ,UTA,2022-02-26T02:00:00.0000000Z,-2,1st,1,219,-,"",Low,,,26,UTA,953266-5774727
64322,21453824,Austin,Reaves,Austin Reaves,A. Reaves,953291,591721,PG,458,3400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591721.png,https://dkn.gs/sports/images/nba/players/160/591721.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,12.6,12.6,-2,26th,26,High,,,13,LAL,953291-5774451
64322,21453827,Miye,Oni,Miye Oni,M. Oni,953941,32849,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32849.png,https://dkn.gs/sports/images/nba/players/160/32849.png,"","",5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,219,1.3,1.3,-2,11th,11,Medium,,,3,NOP,953941-5777619
64322,21453830,Jemerrio,Jones,Jemerrio Jones,J. Jones,956193,32881,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32881.png,https://dkn.gs/sports/images/nba/players/160/32881.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,4.9,4.9,-2,12th,12,Medium,,,13,LAL,956193-5774451
64322,21453834,James,Banks III,James Banks III,J. Banks III,956565,499149,PF/C,461,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32938.png,https://dkn.gs/sports/images/nba/teams/160/32938.png,"","",5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,-2,8th,8,219,-,"",Low,,,3,NOP,956565-5777619
64322,21453838,Wenyen,Gabriel,Wenyen Gabriel,W. Gabriel,957490,33348,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33348.png,https://dkn.gs/sports/images/nba/players/160/33348.png,"","",5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,5777619,NOP @ PHX,NOP,TRUE, @ ,PHX,2022-02-26T02:00:00.0000000Z,219,5.9,5.9,-2,13th,13,Medium,,,3,NOP,957490-5777619
64322,21453841,Malik,Monk,Malik Monk,M. Monk,957492,32941,SG,459,5600,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32941.png,https://dkn.gs/sports/images/nba/players/160/32941.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,23.5,23.5,-2,12th,12,Medium,,,13,LAL,957492-5774451
64325,21454259,Isaiah,Hartenstein,Isaiah Hartenstein,I. Hartenstein,1057004,33079,C,476,7800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33079.png,https://dkn.gs/sports/images/nba/players/160/33079.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,18.9,18.9,-2,9th,9,Low,,,12,LAC,1057004-5774451
64325,21454279,Moses,Wright,Moses Wright,M. Wright,1060920,592433,SF/PF,476,1500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/592433.png,https://dkn.gs/sports/images/nba/players/160/592433.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,1.5,1.5,-2,25th,25,High,,,12,LAC,1060920-5774451
64325,21454258,Talen,Horton-Tucker,Talen Horton-Tucker,T. Horton-Tucker,1132824,33128,SG/SF,476,8700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33128.png,https://dkn.gs/sports/images/nba/players/160/33128.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,20.4,20.4,-2,12th,12,Medium,,,13,LAL,1132824-5774451
64325,21454284,Mason,Jones,Mason Jones,M. Jones,1134017,527586,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32927.png,https://dkn.gs/sports/images/nba/teams/160/32927.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,4.5,4.5,-2,12th,12,Medium,,,13,LAL,1134017-5774451
64325,21454281,Jason,Preston,Jason Preston,J. Preston,1137126,591038,PG,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591038.png,https://dkn.gs/sports/images/nba/players/160/591038.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,29th,29,219,-,"",High,,,12,LAC,1137126-5774451
64325,21454288,Sekou,Doumbouya,Sekou Doumbouya,S. Doumbouya,1172131,33046,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33046.png,https://dkn.gs/sports/images/nba/players/160/33046.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,15.5,15.5,-2,18th,18,Medium,,,13,LAL,1172131-5774451
64325,21454269,Brandon,Boston Jr.,Brandon Boston Jr.,B. Boston Jr.,1245906,591055,PG/SG,476,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591055.png,https://dkn.gs/sports/images/nba/players/160/591055.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,12.5,12.5,-2,20th,20,Medium,,,12,LAC,1245906-5774451
64325,21454282,Jay,Scrubb,Jay Scrubb,J. Scrubb,1257432,527265,SG,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527265.png,https://dkn.gs/sports/images/nba/players/160/527265.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,5.3,5.3,-2,20th,20,Medium,,,12,LAC,1257432-5774451
64325,21454257,Carmelo,Anthony,Carmelo Anthony,C. Anthony,172890,115439,PF,476,9600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/115439.png,https://dkn.gs/sports/images/nba/players/160/115439.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,24.0,24.0,-2,18th,18,Medium,,,13,LAL,172890-5774451
64325,21454246,LeBron,James,LeBron James,L. James,214152,33114,SF,476,19200,Q,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33114.png,https://dkn.gs/sports/images/nba/players/160/33114.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,54.4,54.4,-2,10th,10,Medium,,,13,LAL,214152-5774451
64325,21454268,Trevor,Ariza,Trevor Ariza,T. Ariza,229738,33334,PF,476,3300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33334.png,https://dkn.gs/sports/images/nba/players/160/33334.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,11.5,11.5,-2,18th,18,Medium,,,13,LAL,229738-5774451
64325,21454271,Dwight,Howard,Dwight Howard,D. Howard,253975,33115,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33115.png,https://dkn.gs/sports/images/nba/players/160/33115.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,15.0,15.0,-2,20th,20,Medium,,,13,LAL,253975-5774451
64325,21454277,Darren,Collison,Darren Collison,D. Collison,295432,115644,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/115644.png,https://dkn.gs/sports/images/nba/players/160/115644.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,4.5,4.5,-2,26th,26,High,,,13,LAL,295432-5774451
64325,21454273,Wayne,Ellington,Wayne Ellington,W. Ellington,329670,33230,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33230.png,https://dkn.gs/sports/images/nba/players/160/33230.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,11.3,11.3,-2,12th,12,Medium,,,13,LAL,329670-5774451
64325,21454250,Russell,Westbrook,Russell Westbrook,R. Westbrook,329830,33068,PG,476,16500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33068.png,https://dkn.gs/sports/images/nba/players/160/33068.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,41.5,41.5,-2,26th,26,High,,,13,LAL,329830-5774451
64325,21454278,DeAndre,Jordan,DeAndre Jordan,D. Jordan,398142,32899,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32899.png,https://dkn.gs/sports/images/nba/players/160/32899.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,13.6,13.6,-2,20th,20,Medium,,,13,LAL,398142-5774451
64325,21454274,Kent,Bazemore,Kent Bazemore,K. Bazemore,410764,33323,SG/SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33323.png,https://dkn.gs/sports/images/nba/players/160/33323.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,9.1,9.1,-2,12th,12,Medium,,,13,LAL,410764-5774451
64325,21454260,Nicolas,Batum,Nicolas Batum,N. Batum,456451,32930,PF/C,476,7500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32930.png,https://dkn.gs/sports/images/nba/players/160/32930.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,20.8,20.8,-2,13th,13,Medium,,,12,LAC,456451-5774451
64325,21454251,Reggie,Jackson,Reggie Jackson,R. Jackson,462444,33034,PG,476,15000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33034.png,https://dkn.gs/sports/images/nba/players/160/33034.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,29.7,29.7,-2,29th,29,High,,,12,LAC,462444-5774451
64325,21454252,Marcus,Morris Sr.,Marcus Morris Sr.,M. Morris Sr.,469089,33231,SF/PF,476,13200,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33231.png,https://dkn.gs/sports/images/nba/players/160/33231.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,27.6,27.6,-2,25th,25,High,,,12,LAC,469089-5774451
64325,21454249,Paul,George,Paul George,P. George,469218,33100,SG,476,17400,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33100.png,https://dkn.gs/sports/images/nba/players/160/33100.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,46.2,46.2,-2,20th,20,Medium,,,12,LAC,469218-5774451
64325,21454247,Kawhi,Leonard,Kawhi Leonard,K. Leonard,512591,33102,PF,476,18000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33102.png,https://dkn.gs/sports/images/nba/players/160/33102.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,25th,25,219,-,"",High,,,12,LAC,512591-5774451
64325,21454267,Avery,Bradley,Avery Bradley,A. Bradley,513607,33121,SG/SF,476,4200,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33121.png,https://dkn.gs/sports/images/nba/players/160/33121.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,13.4,13.4,-2,12th,12,Medium,,,13,LAL,513607-5774451
64325,21454264,Robert,Covington,Robert Covington,R. Covington,525052,33190,PF/C,476,5400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33190.png,https://dkn.gs/sports/images/nba/players/160/33190.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,22.3,22.3,-2,25th,25,High,,,12,LAC,525052-5774451
64325,21454248,Anthony,Davis,Anthony Davis,A. Davis,603096,33122,C,476,17700,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33122.png,https://dkn.gs/sports/images/nba/players/160/33122.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,46.5,46.5,-2,20th,20,Medium,,,13,LAL,603096-5774451
64325,21454265,Rodney,Hood,Rodney Hood,R. Hood,603106,33326,SG/SF,476,5100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33326.png,https://dkn.gs/sports/images/nba/players/160/33326.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,7.3,7.3,-2,20th,20,Medium,,,12,LAC,603106-5774451
64325,21454253,Norman,Powell,Norman Powell,N. Powell,609861,33377,PG,476,12900,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33377.png,https://dkn.gs/sports/images/nba/players/160/33377.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,29.4,29.4,-2,29th,29,High,,,12,LAC,609861-5774451
64325,21454275,Yogi,Ferrell,Yogi Ferrell,Y. Ferrell,698635,33342,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33342.png,https://dkn.gs/sports/images/nba/players/160/33342.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,29th,29,219,-,"",High,,,12,LAC,698635-5774451
64325,21454287,Kendrick,Nunn,Kendrick Nunn,K. Nunn,741931,58938,PG,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58938.png,https://dkn.gs/sports/images/nba/players/160/58938.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,26th,26,219,-,"",High,,,13,LAL,741931-5774451
64325,21454272,Semi,Ojeleye,Semi Ojeleye,S. Ojeleye,792415,32877,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32877.png,https://dkn.gs/sports/images/nba/players/160/32877.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,7.7,7.7,-2,25th,25,High,,,12,LAC,792415-5774451
64325,21454280,Frank,Mason III,Frank Mason III,F. Mason III,794504,33183,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33183.png,https://dkn.gs/sports/images/nba/players/160/33183.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,26th,26,219,-,"",High,,,13,LAL,794504-5774451
64325,21454263,Stanley,Johnson,Stanley Johnson,S. Johnson,844331,33374,SF/PF,476,5700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33374.png,https://dkn.gs/sports/images/nba/players/160/33374.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,14.8,14.8,-2,18th,18,Medium,,,13,LAL,844331-5774451
64325,21454255,Terance,Mann,Terance Mann,T. Mann,879504,33113,SG/SF,476,11100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33113.png,https://dkn.gs/sports/images/nba/players/160/33113.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,22.3,22.3,-2,20th,20,Medium,,,12,LAC,879504-5774451
64325,21454261,Luke,Kennard,Luke Kennard,L. Kennard,887661,33042,PG/SG,476,7200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33042.png,https://dkn.gs/sports/images/nba/players/160/33042.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,22.1,22.1,-2,20th,20,Medium,,,12,LAC,887661-5774451
64325,21454285,Xavier,Moon,Xavier Moon,X. Moon,895967,622848,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32925.png,https://dkn.gs/sports/images/nba/teams/160/32925.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,11.9,11.9,-2,20th,20,Medium,,,12,LAC,895967-5774451
64325,21454256,Ivica,Zubac,Ivica Zubac,I. Zubac,920093,33107,C,476,9900,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33107.png,https://dkn.gs/sports/images/nba/players/160/33107.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,24.4,24.4,-2,9th,9,Low,,,12,LAC,920093-5774451
64325,21454270,Harry,Giles III,Harry Giles III,H. Giles III,937650,33344,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33344.png,https://dkn.gs/sports/images/nba/players/160/33344.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,25th,25,219,-,"",High,,,12,LAC,937650-5774451
64325,21454286,Jay,Huff,Jay Huff,J. Huff,942843,591190,SF/PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591190.png,https://dkn.gs/sports/images/nba/players/160/591190.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,2.5,2.5,-2,20th,20,Medium,,,13,LAL,942843-5774451
64325,21454262,Amir,Coffey,Amir Coffey,A. Coffey,944822,58925,SG/SF,476,6000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58925.png,https://dkn.gs/sports/images/nba/players/160/58925.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,16.4,16.4,-2,13th,13,Medium,,,12,LAC,944822-5774451
64325,21454283,Kostas,Antetokounmpo,Kostas Antetokounmpo,K. Antetokounmpo,950367,58851,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58851.png,https://dkn.gs/sports/images/nba/players/160/58851.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,-2,18th,18,219,-,"",Medium,,,13,LAL,950367-5774451
64325,21454266,Austin,Reaves,Austin Reaves,A. Reaves,953291,591721,PG,476,4800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591721.png,https://dkn.gs/sports/images/nba/players/160/591721.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,12.6,12.6,-2,26th,26,High,,,13,LAL,953291-5774451
64325,21454276,Jemerrio,Jones,Jemerrio Jones,J. Jones,956193,32881,SF/PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32881.png,https://dkn.gs/sports/images/nba/players/160/32881.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,4.9,4.9,-2,12th,12,Medium,,,13,LAL,956193-5774451
64325,21454254,Malik,Monk,Malik Monk,M. Monk,957492,32941,SG,476,11700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32941.png,https://dkn.gs/sports/images/nba/players/160/32941.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,23.5,23.5,-2,12th,12,Medium,,,13,LAL,957492-5774451
64323,21453977,Isaiah,Hartenstein,Isaiah Hartenstein,I. Hartenstein,1057004,33079,C,420,,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33079.png,https://dkn.gs/sports/images/nba/players/160/33079.png,"","",5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,5774451,LAC @ LAL,LAC,TRUE, @ ,LAL,2022-02-26T03:00:00.0000000Z,219,18.9,18.9,-2,9th,9,Low,,,12,LAC,1057004-5774451
