draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash,draftAlerts.alertType,draftAlerts.message,draftAlerts.updatedDate,draftAlerts.priority,missingCompetitionText
63542,21279980,Gary,Trent Jr.,Gary Trent Jr.,G. Trent Jr.,1060908,33331,SG,476,12300,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33331.png,https://dkn.gs/sports/images/nba/players/160/33331.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,30.1,30.1,-2,27th,27,High,100,true,28,TOR,1060908-5776287,,,,,
63542,21280008,Olivier,Sarr,Olivier Sarr,O. Sarr,1060956,592423,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,7.1,7.1,-2,17th,17,Medium,,,25,OKC,1060956-5776287,,,,,
63542,21280021,Justin,Jaworski,Justin Jaworski,J. Jaworski,1066526,591881,PF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,17th,17,219,-,"",Medium,,,25,OKC,1066526-5776287,,,,,
63542,21279975,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,S. Gilgeous-Alexander,1067856,33258,PG,476,16200,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33258.png,https://dkn.gs/sports/images/nba/players/160/33258.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,40.5,40.5,-2,3rd,3,Low,,,25,OKC,1067856-5776287,,,,,
63542,21280011,Isaac,Bonga,Isaac Bonga,I. Bonga,1121333,33220,SF,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33220.png,https://dkn.gs/sports/images/nba/players/160/33220.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,3.2,3.2,-2,24th,24,High,,,28,TOR,1121333-5776287,,,,,
63542,21280004,Jaylen,Hoard,Jaylen Hoard,J. Hoard,1132326,33333,SF,476,1500,Q,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33333.png,https://dkn.gs/sports/images/nba/players/160/33333.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,2.5,2.5,-2,21st,21,Medium,,,25,OKC,1132326-5776287,,,,,
63542,21279994,Aaron,Wiggins,Aaron Wiggins,A. Wiggins,1133788,591059,SG/SF,476,2700,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591059.png,https://dkn.gs/sports/images/nba/players/160/591059.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,15.2,15.2,-2,21st,21,Medium,,,25,OKC,1133788-5776287,,,,,
63542,21279997,Daniel,Oturu,Daniel Oturu,D. Oturu,1133827,527240,C,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527240.png,https://dkn.gs/sports/images/nba/players/160/527240.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,6.4,6.4,-2,17th,17,Medium,,,28,TOR,1133827-5776287,,,,,
63542,21280017,Ashton,Hagans,Ashton Hagans,A. Hagans,1134172,527273,PG,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/527273.png,https://dkn.gs/sports/images/nba/players/160/527273.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,20th,20,219,-,"",Medium,,,28,TOR,1134172-5776287,,,,,
63542,21279981,Luguentz,Dort,Luguentz Dort,L. Dort,1134693,33263,SF/PF,476,11700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33263.png,https://dkn.gs/sports/images/nba/players/160/33263.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,27.8,27.8,-2,17th,17,Medium,100,true,25,OKC,1134693-5776287,,,,,
63542,21279999,Dalano,Banton,Dalano Banton,D. Banton,1138668,591050,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591050.png,https://dkn.gs/sports/images/nba/players/160/591050.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,9.7,9.7,-2,20th,20,Medium,,,28,TOR,1138668-5776287,,,,,
63542,21279982,Darius,Bazley,Darius Bazley,D. Bazley,1172134,33262,PF,476,10800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33262.png,https://dkn.gs/sports/images/nba/players/160/33262.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,23.0,23.0,-2,17th,17,Medium,100,true,25,OKC,1172134-5776287,,,,,
63542,21279989,Precious,Achiuwa,Precious Achiuwa,P. Achiuwa,1175124,527229,C,476,5100,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527229.png,https://dkn.gs/sports/images/nba/players/160/527229.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,20.6,20.6,-2,17th,17,Medium,,,28,TOR,1175124-5776287,,,,,
63542,21280005,Justin,Champagnie,Justin Champagnie,J. Champagnie,1175260,591152,SF/PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591152.png,https://dkn.gs/sports/images/nba/players/160/591152.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,6.4,6.4,-2,24th,24,High,,,28,TOR,1175260-5776287,,,,,
63542,21279983,Tre,Mann,Tre Mann,T. Mann,1175356,591023,PG/SG,476,9000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591023.png,https://dkn.gs/sports/images/nba/players/160/591023.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,14.3,14.3,-2,17th,17,Medium,100,true,25,OKC,1175356-5776287,,,,,
63542,21279990,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,J. Robinson-Earl,1176176,591037,C,476,4500,OUT,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/591037.png,https://dkn.gs/sports/images/nba/players/160/591037.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,18.0,18.0,-2,7th,7,Low,,,25,OKC,1176176-5776287,,,,,
63542,21280020,David,Johnson,David Johnson,D. Johnson,1180115,591051,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591051.png,https://dkn.gs/sports/images/nba/players/160/591051.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,0.0,0.0,-2,20th,20,Medium,,,28,TOR,1180115-5776287,,,,,
63542,21279979,Scottie,Barnes,Scottie Barnes,S. Barnes,1251666,590987,PG/SF,476,12600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/590987.png,https://dkn.gs/sports/images/nba/players/160/590987.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,32.8,32.8,-2,24th,24,High,100,true,28,TOR,1251666-5776287,,,,,
63542,21279988,Aleksej,Pokusevski,Aleksej Pokusevski,A. Pokusevski,1257423,527251,SF/PF,476,5700,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527251.png,https://dkn.gs/sports/images/nba/players/160/527251.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,13.3,13.3,-2,17th,17,Medium,,,25,OKC,1257423-5776287,,,,,
63542,21279998,Theo,Maledon,Theo Maledon,T. Maledon,1257427,527252,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527252.png,https://dkn.gs/sports/images/nba/players/160/527252.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,7.6,7.6,-2,3rd,3,Low,,,25,OKC,1257427-5776287,,,,,
63542,21280012,Vit,Krejci,Vit Krejci,V. Krejci,1257428,527255,PG,476,1500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527255.png,https://dkn.gs/sports/images/nba/players/160/527255.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,1.8,1.8,-2,3rd,3,Low,,,25,OKC,1257428-5776287,,,,,
63542,21279992,Josh,Hall,Josh Hall,J. Hall,1261309,535787,SF,476,3600,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/535787.png,https://dkn.gs/sports/images/nba/players/160/535787.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,24th,24,219,-,"",High,,,28,TOR,1261309-5776287,,,,,
63542,21279977,Josh,Giddey,Josh Giddey,J. Giddey,1323503,590989,PG/SG,476,14100,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/590989.png,https://dkn.gs/sports/images/nba/players/160/590989.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,33.0,33.0,-2,3rd,3,Low,100,true,25,OKC,1323503-5776287,,,,,
63542,21280013,Alex,Antetokounmpo,Alex Antetokounmpo,A. Antetokounmpo,1350009,609252,SF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32957.png,https://dkn.gs/sports/images/nba/teams/160/32957.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,24th,24,219,-,"",High,,,28,TOR,1350009-5776287,,,,,
63542,21279995,Aron,Baynes,Aron Baynes,A. Baynes,296379,33305,C,476,1500,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33305.png,https://dkn.gs/sports/images/nba/players/160/33305.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,17th,17,219,-,"",Medium,,,28,TOR,296379-5776287,,,,,
63542,21280014,Goran,Dragic,Goran Dragic,G. Dragic,456456,33153,PG,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33153.png,https://dkn.gs/sports/images/nba/players/160/33153.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,16.9,16.9,-2,20th,20,Medium,,,28,TOR,456456-5776287,,,,,
63542,21280002,Scotty,Hopson,Scotty Hopson,S. Hopson,461025,116001,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,5.8,5.8,-2,17th,17,Medium,,,25,OKC,461025-5776287,,,,,
63542,21279991,Derrick,Favors,Derrick Favors,D. Favors,502808,33211,C,476,3900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33211.png,https://dkn.gs/sports/images/nba/players/160/33211.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,13.3,13.3,-2,7th,7,Low,100,true,25,OKC,502808-5776287,,,,,
63542,21279993,Mike,Muscala,Mike Muscala,M. Muscala,520388,33253,C,476,3000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33253.png,https://dkn.gs/sports/images/nba/players/160/33253.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,15.2,15.2,-2,7th,7,Low,,,25,OKC,520388-5776287,,,,,
63542,21279996,Khem,Birch,Khem Birch,K. Birch,601518,33271,C,476,1500,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33271.png,https://dkn.gs/sports/images/nba/players/160/33271.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,14.8,14.8,-2,17th,17,Medium,,,28,TOR,601518-5776287,,,,,
63542,21280009,Sam,Dekker,Sam Dekker,S. Dekker,691518,116045,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/116045.png,https://dkn.gs/sports/images/nba/players/160/116045.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,0.0,0.0,-2,24th,24,High,,,28,TOR,691518-5776287,,,,,
63542,21279976,Fred,VanVleet,Fred VanVleet,F. VanVleet,707832,33381,PG,476,15900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33381.png,https://dkn.gs/sports/images/nba/players/160/33381.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,43.5,43.5,-2,20th,20,Medium,100,true,28,TOR,707832-5776287,,,,,
63542,21280006,Paul,Watson,Paul Watson,P. Watson,750825,116673,SG/SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/116673.png,https://dkn.gs/sports/images/nba/players/160/116673.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,10.0,10.0,-2,21st,21,Medium,,,25,OKC,750825-5776287,,,,,
63542,21280023,Svi,Mykhailiuk,Svi Mykhailiuk,S. Mykhailiuk,843265,33045,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33045.png,https://dkn.gs/sports/images/nba/players/160/33045.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,11.3,11.3,-2,27th,27,High,,,28,TOR,843265-5776287,,,,,
63542,21279985,Kenrich,Williams,Kenrich Williams,K. Williams,843742,33221,SF/PF,476,7500,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33221.png,https://dkn.gs/sports/images/nba/players/160/33221.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,17.7,17.7,-2,21st,21,Medium,,,25,OKC,843742-5776287,,,,,
63542,21280015,D.J.,Wilson,D.J. Wilson,D. Wilson,843997,33182,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33182.png,https://dkn.gs/sports/images/nba/players/160/33182.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,19.5,19.5,-2,30th,30,High,,,28,TOR,843997-5776287,,,,,
63542,21280007,Yuta,Watanabe,Yuta Watanabe,Y. Watanabe,846639,33146,SG/SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33146.png,https://dkn.gs/sports/images/nba/players/160/33146.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,11.9,11.9,-2,24th,24,High,,,28,TOR,846639-5776287,,,,,
63542,21279974,Pascal,Siakam,Pascal Siakam,P. Siakam,853408,33379,PF/C,476,16800,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33379.png,https://dkn.gs/sports/images/nba/players/160/33379.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,44.1,44.1,-2,30th,30,High,100,true,28,TOR,853408-5776287,,,,,
63542,21280010,Melvin,Frazier Jr.,Melvin Frazier Jr.,M. Frazier Jr.,887593,33280,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33280.png,https://dkn.gs/sports/images/nba/players/160/33280.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,17th,17,219,-,"",Medium,,,25,OKC,887593-5776287,,,,,
63542,21280003,Rob,Edwards,Rob Edwards,R. Edwards,894010,592524,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/592524.png,https://dkn.gs/sports/images/nba/players/160/592524.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,3.4,3.4,-2,17th,17,Medium,,,25,OKC,894010-5776287,,,,,
63542,21279987,Mamadi,Diakite,Mamadi Diakite,M. Diakite,899858,528599,C,476,6000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/528599.png,https://dkn.gs/sports/images/nba/players/160/528599.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,12.1,12.1,-2,7th,7,Low,,,25,OKC,899858-5776287,,,,,
63542,21279978,OG,Anunoby,OG Anunoby,O. Anunoby,900535,33382,SG/SF,476,13200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33382.png,https://dkn.gs/sports/images/nba/players/160/33382.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,34.5,34.5,-2,24th,24,High,100,true,28,TOR,900535-5776287,,,,,
63542,21280001,Juwan,Morgan,Juwan Morgan,J. Morgan,900536,32856,PF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32856.png,https://dkn.gs/sports/images/nba/players/160/32856.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,12.0,12.0,-2,30th,30,High,,,28,TOR,900536-5776287,,,,,
63542,21279984,Chris,Boucher,Chris Boucher,C. Boucher,901190,33383,PF/C,476,8400,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33383.png,https://dkn.gs/sports/images/nba/players/160/33383.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,20.8,20.8,-2,30th,30,High,,,28,TOR,901190-5776287,,,,,
63542,21280000,Gabriel,Deck,Gabriel Deck,G. Deck,923135,36368,SF,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/36368.png,https://dkn.gs/sports/images/nba/players/160/36368.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,5.0,5.0,-2,21st,21,Medium,,,25,OKC,923135-5776287,,,,,
63542,21279986,Ty,Jerome,Ty Jerome,T. Jerome,942866,33317,SG,476,6600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33317.png,https://dkn.gs/sports/images/nba/players/160/33317.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,13.8,13.8,-2,17th,17,Medium,,,25,OKC,942866-5776287,,,,,
63542,21280019,Zavier,Simpson,Zavier Simpson,Z. Simpson,944807,591842,SF,476,1500,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,21st,21,219,-,"",Medium,,,25,OKC,944807-5776287,,,,,
63542,21280022,Isaiah,Roby,Isaiah Roby,I. Roby,944969,33009,C,476,1500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33009.png,https://dkn.gs/sports/images/nba/players/160/33009.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,12.9,12.9,-2,7th,7,Low,,,25,OKC,944969-5776287,,,,,
63542,21280016,Malachi,Flynn,Malachi Flynn,M. Flynn,946878,527236,PG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527236.png,https://dkn.gs/sports/images/nba/players/160/527236.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,219,6.8,6.8,-2,20th,20,Medium,,,28,TOR,946878-5776287,,,,,
63542,21280018,Breein,Tyree,Breein Tyree,B. Tyree,948156,528868,SG,476,1500,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/528868.png,https://dkn.gs/sports/images/nba/players/160/528868.png,"","",5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,5776287,TOR @ OKC,TOR,TRUE, @ ,OKC,2022-02-10T01:00:00.0000000Z,-2,27th,27,219,-,"",High,,,28,TOR,948156-5776287,,,,,
63543,21280798,McKinley,Wright IV,McKinley Wright IV,M. Wright IV,1061526,591857,PG,458,3000,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/591857.png,https://dkn.gs/sports/images/nba/players/160/591857.png,"","",5774565,MIN @ SAC,MIN,TRUE, @ ,SAC,2022-02-10T03:00:00.0000000Z,5774565,MIN @ SAC,MIN,TRUE, @ ,SAC,2022-02-10T03:00:00.0000000Z,219,2.2,2.2,-2,19th,19,Medium,,,16,MIN,1061526-5774565,,,,,
